count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
2978,2.926931,-0.136,-0.395,-3.114,-0.00321,-0.00285,-0.00223,0
2979,2.927905,-0.124,-0.416,-3.136,-0.00312,-0.00274,-0.00217,0
2980,2.928879,-0.151,-0.405,-3.093,-0.00327,-0.00273,-0.00233,0
2981,2.929853,-0.15,-0.402,-3.086,-0.00322,-0.00282,-0.00206,0
2982,2.930844,-0.148,-0.397,-3.113,-0.00345,-0.0028,-0.00225,0
2983,2.931835,-0.144,-0.414,-3.114,-0.00321,-0.0028,-0.00214,0
2984,2.932809,-0.156,-0.397,-3.11,-0.00325,-0.00272,-0.00171,0
2985,2.933783,-0.142,-0.4,-3.124,-0.00317,-0.00278,-0.00191,0
2986,2.934757,-0.152,-0.388,-3.109,-0.00329,-0.00272,-0.00222,0
2987,2.935748,-0.138,-0.393,-3.078,-0.00314,-0.00277,-0.00219,0
2988,2.936739,-0.126,-0.413,-3.079,-0.00319,-0.0028,-0.00213,0
2989,2.937713,-0.148,-0.42,-3.085,-0.00315,-0.0028,-0.00219,0
2990,2.938687,-0.164,-0.377,-3.089,-0.00321,-0.00294,-0.00239,0
2991,2.939661,-0.158,-0.402,-3.093,-0.00323,-0.00288,-0.00237,0
2992,2.940652,-0.137,-0.398,-3.087,-0.00336,-0.0028,-0.00226,0
2993,2.941643,-0.146,-0.389,-3.148,-0.00333,-0.00288,-0.00188,0
2994,2.942617,-0.134,-0.408,-3.096,-0.0033,-0.00275,-0.00169,0
2995,2.943591,-0.145,-0.386,-3.119,-0.00336,-0.00281,-0.00182,0
2996,2.944565,-0.162,-0.405,-3.078,-0.00336,-0.00286,-0.00257,0
2997,2.945556,-0.167,-0.397,-3.101,-0.00332,-0.00282,-0.0024,0
2998,2.946547,-0.149,-0.403,-3.127,-0.0034,-0.00279,-0.00256,0
2999,2.947521,-0.166,-0.405,-3.158,-0.0034,-0.00273,-0.002,0
3000,2.948495,-0.146,-0.427,-3.149,-0.00324,-0.00275,-0.00184,0
3001,2.949469,-0.153,-0.393,-3.106,-0.00326,-0.00281,-0.00202,0
3002,2.95046,-0.154,-0.395,-3.117,-0.00331,-0.00291,-0.00212,0
3003,2.951451,-0.163,-0.372,-3.098,-0.00327,-0.00288,-0.00212,0
3004,2.952444,-0.159,-0.38,-3.12,-0.00324,-0.00274,-0.00187,0
3005,2.953418,-0.156,-0.4,-3.069,-0.00329,-0.00285,-0.0025,0
3006,2.954392,-0.144,-0.388,-3.092,-0.00333,-0.0029,-0.00249,0
3007,2.955383,-0.131,-0.377,-3.118,-0.00324,-0.00276,-0.00271,0
3008,2.956374,-0.146,-0.417,-3.101,-0.00335,-0.0029,-0.00205,0
3009,2.957348,-0.151,-0.394,-3.135,-0.00332,-0.0029,-0.00152,0
3010,2.958322,-0.146,-0.392,-3.143,-0.00332,-0.00291,-0.00207,0
3011,2.959296,-0.158,-0.392,-3.108,-0.00326,-0.00286,-0.00166,0
3012,2.960287,-0.144,-0.42,-3.123,-0.00314,-0.00282,-0.00212,0
3013,2.961278,-0.133,-0.402,-3.112,-0.00338,-0.00273,-0.00226,0
3014,2.962252,-0.141,-0.4,-3.095,-0.00315,-0.00291,-0.00185,0
3015,2.963226,-0.134,-0.401,-3.086,-0.00328,-0.00282,-0.00195,0
3016,2.9642,-0.13,-0.425,-3.087,-0.00316,-0.00269,-0.00215,0
3017,2.965191,-0.15,-0.407,-3.085,-0.00319,-0.00282,-0.00196,0
3018,2.966182,-0.132,-0.396,-3.081,-0.00327,-0.00279,-0.00193,0
3019,2.967157,-0.135,-0.394,-3.087,-0.00323,-0.00274,-0.00226,0
3020,2.968131,-0.132,-0.379,-3.114,-0.00331,-0.00273,-0.00188,0
3021,2.969105,-0.141,-0.391,-3.097,-0.00331,-0.00268,-0.00229,0
3022,2.970096,-0.131,-0.422,-3.109,-0.00321,-0.00275,-0.00223,0
3023,2.971087,-0.13,-0.41,-3.131,-0.00323,-0.00267,-0.00175,0
3024,2.972061,-0.103,-0.408,-3.138,-0.00331,-0.00263,-0.00164,0
3025,2.973035,-0.133,-0.421,-3.111,-0.00314,-0.00266,-0.00179,0
3026,2.974009,-0.136,-0.4,-3.118,-0.00322,-0.00285,-0.00196,0
3027,2.975,-0.128,-0.391,-3.136,-0.00329,-0.00285,-0.00186,0
3028,2.975991,-0.149,-0.409,-3.097,-0.00314,-0.00273,-0.00184,0
3029,2.976965,-0.144,-0.415,-3.107,-0.0032,-0.00263,-0.00186,0
3030,2.977939,-0.144,-0.415,-3.123,-0.00324,-0.00278,-0.00236,0
3031,2.978913,-0.142,-0.41,-3.113,-0.00332,-0.00274,-0.0021,0
3032,2.979904,-0.122,-0.407,-3.11,-0.00319,-0.00269,-0.00224,0
3033,2.980895,-0.142,-0.413,-3.098,-0.00324,-0.00264,-0.00179,0
3034,2.981869,-0.121,-0.406,-3.113,-0.00326,-0.00259,-0.00232,0
3035,2.982843,-0.142,-0.422,-3.125,-0.00313,-0.00271,-0.00227,0
3036,2.983817,-0.137,-0.409,-3.112,-0.00322,-0.00282,-0.00207,0
3037,2.984808,-0.157,-0.406,-3.118,-0.00323,-0.00278,-0.00199,0
3038,2.985799,-0.161,-0.415,-3.122,-0.00325,-0.00276,-0.00227,0
3039,2.986773,-0.146,-0.416,-3.108,-0.0032,-0.00275,-0.00203,0
3040,2.987747,-0.15,-0.397,-3.083,-0.00332,-0.0028,-0.00227,0
3041,2.988721,-0.147,-0.412,-3.091,-0.0033,-0.00274,-0.00244,0
3042,2.989712,-0.156,-0.385,-3.117,-0.00335,-0.00275,-0.00231,0
3043,2.990703,-0.153,-0.401,-3.11,-0.00323,-0.00275,-0.00196,0
3044,2.991677,-0.142,-0.394,-3.072,-0.0034,-0.00265,-0.00215,0
3045,2.992669,-0.13,-0.424,-3.116,-0.00329,-0.00268,-0.00228,0
3046,2.993643,-0.148,-0.39,-3.106,-0.00332,-0.00275,-0.00207,0
3047,2.994634,-0.158,-0.396,-3.115,-0.00328,-0.00278,-0.00218,0
3048,2.995625,-0.154,-0.397,-3.092,-0.00331,-0.00288,-0.002,0
3049,2.996601,-0.143,-0.376,-3.079,-0.00325,-0.00283,-0.00267,0
3050,2.997575,-0.155,-0.42,-3.119,-0.00326,-0.00291,-0.00258,0
3051,2.998549,-0.153,-0.386,-3.098,-0.0034,-0.00296,-0.00227,0
3052,2.99954,-0.137,-0.402,-3.121,-0.00327,-0.00281,-0.00238,0
3053,3.000531,-0.137,-0.379,-3.13,-0.00329,-0.00263,-0.00217,0
3054,3.001507,-0.144,-0.385,-3.076,-0.00327,-0.00269,-0.0024,0
3055,3.002499,-0.146,-0.412,-3.101,-0.00318,-0.00287,-0.00199,0
3056,3.003473,-0.142,-0.391,-3.103,-0.00336,-0.00277,-0.00256,0
3057,3.004464,-0.157,-0.412,-3.102,-0.00308,-0.00291,-0.00271,0
3058,3.005455,-0.137,-0.39,-3.09,-0.00318,-0.00287,-0.00289,0
3059,3.006432,-0.16,-0.39,-3.088,-0.00326,-0.0028,-0.00211,0
3060,3.007406,-0.158,-0.41,-3.109,-0.00328,-0.00272,-0.00257,0
3061,3.00838,-0.149,-0.417,-3.117,-0.00316,-0.00272,-0.00218,0
3062,3.009371,-0.153,-0.416,-3.12,-0.00323,-0.00262,-0.0021,0
3063,3.010362,-0.121,-0.394,-3.113,-0.00313,-0.00256,-0.00206,0
3064,3.011339,-0.151,-0.402,-3.101,-0.0033,-0.00281,-0.00283,0
3065,3.012313,-0.17,-0.403,-3.111,-0.0032,-0.00285,-0.00201,0
3066,3.013287,-0.154,-0.382,-3.115,-0.0033,-0.00284,-0.00247,0
3067,3.014278,-0.153,-0.422,-3.128,-0.00328,-0.00276,-0.00199,0
3068,3.015269,-0.145,-0.411,-3.097,-0.00333,-0.00274,-0.00194,0
3069,3.016246,-0.143,-0.417,-3.083,-0.00323,-0.00282,-0.00232,0
3070,3.01722,-0.171,-0.394,-3.078,-0.00323,-0.00279,-0.00216,0
3071,3.018194,-0.148,-0.398,-3.111,-0.00334,-0.00271,-0.00297,0
3072,3.019185,-0.159,-0.417,-3.1,-0.00325,-0.00274,-0.00242,0
3073,3.020176,-0.124,-0.408,-3.106,-0.00335,-0.00277,-0.00208,0
3074,3.021153,-0.14,-0.398,-3.069,-0.00339,-0.00295,-0.00228,0
3075,3.022127,-0.139,-0.397,-3.074,-0.00327,-0.00276,-0.00236,0
3076,3.023101,-0.149,-0.386,-3.114,-0.00334,-0.00274,-0.00248,0
3077,3.024092,-0.163,-0.392,-3.103,-0.00341,-0.00282,-0.0022,0
3078,3.025083,-0.161,-0.378,-3.129,-0.00338,-0.00299,-0.00213,0
3079,3.02606,-0.144,-0.394,-3.115,-0.00331,-0.00261,-0.00227,0
3080,3.027034,-0.144,-0.388,-3.071,-0.00336,-0.00276,-0.00202,0
3081,3.028008,-0.136,-0.4,-3.118,-0.0035,-0.00267,-0.00192,0
3082,3.028999,-0.148,-0.409,-3.077,-0.00334,-0.00264,-0.00172,0
3083,3.02999,-0.164,-0.417,-3.082,-0.00322,-0.00294,-0.00255,0
3084,3.030967,-0.151,-0.404,-3.117,-0.00317,-0.00284,-0.00198,0
3085,3.031941,-0.138,-0.44,-3.11,-0.00319,-0.00288,-0.00188,0
3086,3.032915,-0.138,-0.424,-3.097,-0.00323,-0.00282,-0.00207,0
3087,3.033906,-0.149,-0.414,-3.097,-0.0033,-0.00286,-0.00228,0
3088,3.034897,-0.146,-0.391,-3.114,-0.00336,-0.00274,-0.00169,0
3089,3.035874,-0.159,-0.414,-3.14,-0.0034,-0.00281,-0.00171,0
3090,3.036848,-0.15,-0.39,-3.125,-0.00342,-0.00288,-0.00156,0
3091,3.037822,-0.152,-0.4,-3.135,-0.00341,-0.00285,-0.00225,0
3092,3.038813,-0.149,-0.416,-3.114,-0.00331,-0.00274,-0.00232,0
3093,3.039804,-0.134,-0.381,-3.095,-0.00341,-0.00278,-0.00233,0
3094,3.040781,-0.16,-0.394,-3.086,-0.00337,-0.00292,-0.00201,0
3095,3.041755,-0.156,-0.39,-3.137,-0.00347,-0.00277,-0.00175,0
3096,3.042729,-0.134,-0.39,-3.09,-0.00338,-0.00268,-0.0022,0
3097,3.04372,-0.153,-0.406,-3.119,-0.00329,-0.00279,-0.00212,0
3098,3.044711,-0.134,-0.428,-3.118,-0.00318,-0.00271,-0.00187,0
3099,3.045688,-0.145,-0.408,-3.103,-0.00327,-0.0028,-0.00164,0
3100,3.046662,-0.137,-0.4,-3.09,-0.00329,-0.00278,-0.00195,0
3101,3.047636,-0.128,-0.397,-3.105,-0.0032,-0.00264,-0.00191,0
3102,3.048627,-0.145,-0.386,-3.081,-0.00343,-0.00277,-0.00223,0
3103,3.049618,-0.156,-0.391,-3.141,-0.00341,-0.00263,-0.00249,0
3104,3.050595,-0.148,-0.406,-3.128,-0.0034,-0.00274,-0.00233,0
3105,3.051569,-0.158,-0.419,-3.138,-0.00325,-0.0027,-0.00222,0
3106,3.052561,-0.133,-0.401,-3.097,-0.0032,-0.00269,-0.00209,0
3107,3.053552,-0.15,-0.403,-3.127,-0.00313,-0.00274,-0.00192,0
3108,3.054543,-0.146,-0.433,-3.126,-0.00317,-0.00278,-0.002,0
3109,3.055522,-0.147,-0.427,-3.11,-0.00327,-0.00269,-0.00204,0
3110,3.056496,-0.131,-0.421,-3.11,-0.00325,-0.0028,-0.00225,0
3111,3.05747,-0.158,-0.383,-3.11,-0.00334,-0.0028,-0.0026,0
3112,3.058461,-0.169,-0.412,-3.115,-0.00315,-0.00292,-0.0024,0
3113,3.059452,-0.122,-0.412,-3.11,-0.00317,-0.00282,-0.00246,0
3114,3.06043,-0.12,-0.409,-3.12,-0.00315,-0.00269,-0.0022,0
3115,3.061404,-0.136,-0.404,-3.126,-0.00319,-0.0027,-0.0022,0
3116,3.062378,-0.139,-0.392,-3.129,-0.00318,-0.00278,-0.00233,0
3117,3.063369,-0.142,-0.409,-3.12,-0.00306,-0.0027,-0.00203,0
3118,3.06436,-0.146,-0.408,-3.124,-0.00319,-0.00278,-0.00248,0
3119,3.065338,-0.133,-0.395,-3.129,-0.00322,-0.00278,-0.00213,0
3120,3.066312,-0.138,-0.409,-3.157,-0.00312,-0.0027,-0.00217,0
3121,3.067286,-0.157,-0.404,-3.137,-0.0032,-0.00286,-0.00271,0
3122,3.068277,-0.154,-0.397,-3.097,-0.00325,-0.00275,-0.00248,0
3123,3.069268,-0.143,-0.386,-3.101,-0.00315,-0.00275,-0.00241,0
3124,3.070246,-0.134,-0.378,-3.11,-0.00327,-0.00297,-0.00247,0
3125,3.07122,-0.127,-0.405,-3.146,-0.00326,-0.0029,-0.00254,0
3126,3.072194,-0.137,-0.402,-3.136,-0.0033,-0.00273,-0.0022,0
3127,3.073185,-0.14,-0.418,-3.131,-0.00324,-0.00288,-0.00232,0
3128,3.074176,-0.141,-0.42,-3.127,-0.00321,-0.00272,-0.00203,0
3129,3.075156,-0.136,-0.388,-3.146,-0.00331,-0.00274,-0.00201,0
3130,3.07613,-0.14,-0.405,-3.151,-0.00329,-0.00287,-0.00188,0
3131,3.077104,-0.137,-0.395,-3.144,-0.00321,-0.00278,-0.002,0
3132,3.078095,-0.158,-0.41,-3.148,-0.00325,-0.00288,-0.00202,0
3133,3.079086,-0.137,-0.41,-3.158,-0.00327,-0.00309,-0.00164,0
3134,3.080066,-0.162,-0.381,-3.145,-0.00326,-0.00302,-0.00199,0
3135,3.08104,-0.159,-0.417,-3.132,-0.00334,-0.00287,-0.00211,0
3136,3.082014,-0.143,-0.407,-3.181,-0.00334,-0.00282,-0.00204,0
3137,3.083005,-0.127,-0.401,-3.112,-0.0033,-0.00303,-0.00228,0
3138,3.083996,-0.143,-0.408,-3.073,-0.00335,-0.00286,-0.00198,0
3139,3.084976,-0.139,-0.419,-3.088,-0.00341,-0.00277,-0.002,0
3140,3.08595,-0.137,-0.425,-3.132,-0.00338,-0.00272,-0.00221,0
3141,3.086924,-0.152,-0.421,-3.103,-0.00346,-0.00279,-0.00167,0
3142,3.087915,-0.146,-0.401,-3.113,-0.00341,-0.00296,-0.00244,0
3143,3.088906,-0.152,-0.414,-3.126,-0.0034,-0.00292,-0.00244,0
3144,3.089886,-0.15,-0.419,-3.105,-0.00322,-0.00294,-0.00263,0
3145,3.09086,-0.131,-0.373,-3.08,-0.00343,-0.00281,-0.00211,0
3146,3.091834,-0.154,-0.388,-3.085,-0.00328,-0.0028,-0.00251,0
3147,3.092825,-0.155,-0.422,-3.13,-0.00343,-0.00291,-0.0026,0
3148,3.093816,-0.143,-0.41,-3.122,-0.00359,-0.00286,-0.00224,0
3149,3.094796,-0.134,-0.404,-3.162,-0.0035,-0.00287,-0.00194,0
3150,3.09577,-0.156,-0.419,-3.117,-0.00341,-0.00288,-0.00206,0
3151,3.096744,-0.165,-0.409,-3.134,-0.00348,-0.00287,-0.00184,0
3152,3.097735,-0.152,-0.421,-3.11,-0.00347,-0.00291,-0.00222,0
3153,3.098726,-0.134,-0.418,-3.135,-0.00338,-0.00296,-0.00181,0
3154,3.099706,-0.15,-0.386,-3.116,-0.00341,-0.00299,-0.00204,0
3155,3.10068,-0.142,-0.376,-3.111,-0.00352,-0.00288,-0.00259,0
3156,3.101654,-0.161,-0.381,-3.12,-0.0034,-0.00288,-0.00226,0
3157,3.102645,-0.151,-0.414,-3.088,-0.00336,-0.00287,-0.00218,0
3158,3.103636,-0.145,-0.395,-3.121,-0.0035,-0.00293,-0.00197,0
3159,3.104616,-0.162,-0.412,-3.119,-0.00346,-0.00292,-0.00209,0
3160,3.10559,-0.157,-0.408,-3.134,-0.00335,-0.00284,-0.00204,0
3161,3.106564,-0.136,-0.397,-3.116,-0.00347,-0.00283,-0.00231,0
3162,3.107555,-0.158,-0.395,-3.105,-0.00349,-0.00301,-0.00226,0
3163,3.108546,-0.147,-0.399,-3.111,-0.00343,-0.00286,-0.0019,0
3164,3.109526,-0.152,-0.413,-3.135,-0.00353,-0.00283,-0.00225,0
3165,3.1105,-0.145,-0.403,-3.107,-0.00361,-0.00293,-0.00149,0
3166,3.111474,-0.158,-0.41,-3.113,-0.00346,-0.0029,-0.00155,0
3167,3.112465,-0.139,-0.412,-3.096,-0.00344,-0.00293,-0.00185,0
3168,3.113456,-0.131,-0.402,-3.11,-0.0035,-0.00286,-0.00171,0
3169,3.114436,-0.118,-0.394,-3.133,-0.0036,-0.00277,-0.00157,0
3170,3.115428,-0.127,-0.398,-3.088,-0.00349,-0.00286,-0.00191,0
3171,3.116402,-0.126,-0.403,-3.111,-0.00338,-0.00288,-0.00188,0
3172,3.117393,-0.16,-0.386,-3.117,-0.00353,-0.00299,-0.00147,0
3173,3.118384,-0.134,-0.418,-3.126,-0.00354,-0.00285,-0.00171,0
3174,3.119364,-0.135,-0.392,-3.124,-0.00342,-0.00276,-0.00181,0
3175,3.120338,-0.138,-0.417,-3.109,-0.00348,-0.00299,-0.00222,0
3176,3.121312,-0.152,-0.428,-3.105,-0.00351,-0.00298,-0.00196,0
3177,3.122303,-0.143,-0.407,-3.115,-0.0035,-0.00298,-0.00224,0
3178,3.123294,-0.142,-0.398,-3.109,-0.00349,-0.00287,-0.00202,0
3179,3.124274,-0.133,-0.409,-3.121,-0.00351,-0.00279,-0.00189,0
3180,3.125248,-0.141,-0.399,-3.142,-0.00351,-0.00277,-0.00258,0
3181,3.126222,-0.146,-0.416,-3.123,-0.00336,-0.00263,-0.00241,0
3182,3.127213,-0.15,-0.418,-3.115,-0.00331,-0.00271,-0.00216,0
3183,3.128204,-0.129,-0.421,-3.11,-0.00345,-0.00266,-0.00177,0
3184,3.129184,-0.125,-0.397,-3.094,-0.00342,-0.00254,-0.00159,0
3185,3.130158,-0.158,-0.411,-3.138,-0.00334,-0.00281,-0.00207,0
3186,3.131132,-0.15,-0.418,-3.117,-0.00324,-0.00266,-0.00266,0
3187,3.132123,-0.108,-0.401,-3.126,-0.0033,-0.00272,-0.00257,0
3188,3.133114,-0.146,-0.386,-3.125,-0.0034,-0.00269,-0.00235,0
3189,3.134094,-0.142,-0.399,-3.126,-0.00324,-0.00256,-0.00216,0
3190,3.135068,-0.153,-0.408,-3.128,-0.00324,-0.00261,-0.00213,0
3191,3.13606,-0.123,-0.399,-3.108,-0.00327,-0.00252,-0.00231,0
3192,3.137051,-0.107,-0.421,-3.126,-0.0032,-0.00252,-0.00198,0
3193,3.138042,-0.121,-0.404,-3.095,-0.00324,-0.00257,-0.0024,0
3194,3.139022,-0.123,-0.424,-3.119,-0.00327,-0.00254,-0.00272,0
3195,3.139996,-0.13,-0.416,-3.133,-0.00324,-0.00257,-0.00229,0
3196,3.14097,-0.133,-0.393,-3.09,-0.00322,-0.00264,-0.0025,0
3197,3.141961,-0.15,-0.393,-3.125,-0.00321,-0.00276,-0.00219,0
3198,3.142952,-0.128,-0.398,-3.126,-0.00313,-0.00265,-0.00234,0
3199,3.143932,-0.122,-0.391,-3.154,-0.00316,-0.00256,-0.00284,0
3200,3.144906,-0.156,-0.4,-3.13,-0.00319,-0.00277,-0.00235,0
3201,3.14588,-0.16,-0.402,-3.105,-0.00308,-0.00266,-0.00232,0
3202,3.146871,-0.151,-0.417,-3.108,-0.00313,-0.00256,-0.00218,0
3203,3.147862,-0.138,-0.396,-3.094,-0.00308,-0.00278,-0.00232,0
3204,3.148842,-0.126,-0.402,-3.108,-0.00308,-0.00278,-0.00234,0
3205,3.149816,-0.147,-0.391,-3.108,-0.00324,-0.00277,-0.00264,0
3206,3.15079,-0.149,-0.381,-3.108,-0.00316,-0.00269,-0.00256,0
3207,3.151781,-0.13,-0.432,-3.122,-0.00301,-0.00272,-0.00261,0
3208,3.152772,-0.151,-0.432,-3.148,-0.00298,-0.00279,-0.0027,0
3209,3.153752,-0.138,-0.413,-3.134,-0.00296,-0.0027,-0.00225,0
3210,3.154726,-0.135,-0.405,-3.138,-0.00307,-0.00274,-0.00151,0
3211,3.1557,-0.146,-0.386,-3.1,-0.00314,-0.00277,-0.00202,0
3212,3.156691,-0.138,-0.392,-3.09,-0.00319,-0.0027,-0.00191,0
3213,3.157682,-0.138,-0.406,-3.112,-0.00315,-0.00284,-0.00211,0
3214,3.158662,-0.142,-0.395,-3.112,-0.00305,-0.00279,-0.00236,0
3215,3.159636,-0.139,-0.389,-3.123,-0.00319,-0.00276,-0.0024,0
3216,3.16061,-0.151,-0.377,-3.137,-0.0033,-0.00285,-0.00218,0
3217,3.161601,-0.14,-0.395,-3.134,-0.00321,-0.003,-0.00228,0
3218,3.162592,-0.151,-0.386,-3.128,-0.00341,-0.00289,-0.00206,0
3219,3.163572,-0.135,-0.387,-3.129,-0.00328,-0.00289,-0.00151,0
3220,3.164546,-0.148,-0.399,-3.118,-0.0031,-0.00277,-0.0015,0
3221,3.16552,-0.126,-0.391,-3.123,-0.0032,-0.00274,-0.0023,0
3222,3.166511,-0.148,-0.396,-3.13,-0.00322,-0.00268,-0.00263,0
3223,3.167502,-0.13,-0.421,-3.147,-0.00319,-0.00263,-0.00183,0
3224,3.168482,-0.124,-0.389,-3.125,-0.00318,-0.00265,-0.00225,0
3225,3.169456,-0.127,-0.379,-3.125,-0.00312,-0.00277,-0.00168,0
3226,3.17043,-0.147,-0.372,-3.097,-0.00321,-0.00269,-0.00218,0
3227,3.171421,-0.144,-0.383,-3.068,-0.00328,-0.00271,-0.00202,0
3228,3.172412,-0.144,-0.404,-3.107,-0.00325,-0.00284,-0.00191,0
3229,3.173392,-0.146,-0.396,-3.111,-0.00326,-0.00276,-0.00197,0
3230,3.174366,-0.134,-0.393,-3.115,-0.00327,-0.00267,-0.00168,0
3231,3.17534,-0.132,-0.387,-3.098,-0.00325,-0.0026,-0.00208,0
3232,3.176331,-0.143,-0.376,-3.126,-0.00326,-0.00266,-0.00225,0
3233,3.177322,-0.127,-0.402,-3.099,-0.00324,-0.00272,-0.00198,0
3234,3.178302,-0.141,-0.411,-3.132,-0.00334,-0.00278,-0.00177,0
3235,3.179276,-0.125,-0.397,-3.114,-0.00338,-0.0027,-0.00181,0
3236,3.18025,-0.146,-0.399,-3.107,-0.00321,-0.00292,-0.00208,0
3237,3.181241,-0.135,-0.403,-3.109,-0.00319,-0.00272,-0.00182,0
3238,3.182232,-0.127,-0.422,-3.136,-0.00325,-0.00283,-0.00186,0
3239,3.183212,-0.111,-0.389,-3.089,-0.00328,-0.00276,-0.00174,0
3240,3.184186,-0.129,-0.397,-3.126,-0.00329,-0.00291,-0.00184,0
3241,3.18516,-0.134,-0.394,-3.084,-0.00342,-0.0028,-0.00221,0
3242,3.186151,-0.147,-0.405,-3.105,-0.00332,-0.00277,-0.00156,0
3243,3.187142,-0.14,-0.387,-3.114,-0.00349,-0.00282,-0.00177,0
3244,3.188122,-0.14,-0.396,-3.139,-0.00342,-0.00271,-0.0017,0
3245,3.189096,-0.118,-0.399,-3.141,-0.00345,-0.00273,-0.00217,0
3246,3.190088,-0.128,-0.403,-3.128,-0.00339,-0.00273,-0.00222,0
3247,3.191079,-0.121,-0.407,-3.131,-0.00341,-0.00268,-0.00214,0
3248,3.19207,-0.124,-0.4,-3.098,-0.00351,-0.00277,-0.00231,0
3249,3.19305,-0.151,-0.385,-3.101,-0.00337,-0.00285,-0.0019,0
3250,3.194024,-0.131,-0.386,-3.09,-0.00352,-0.0028,-0.00188,0
3251,3.195016,-0.142,-0.416,-3.126,-0.00344,-0.00273,-0.00265,0
3252,3.196007,-0.158,-0.443,-3.127,-0.00344,-0.00276,-0.00228,0
3253,3.196998,-0.156,-0.441,-3.126,-0.00337,-0.00288,-0.00209,0
3254,3.197978,-0.137,-0.423,-3.102,-0.00336,-0.00272,-0.00248,0
3255,3.198952,-0.132,-0.406,-3.111,-0.00339,-0.00282,-0.00213,0
3256,3.199944,-0.121,-0.415,-3.116,-0.00339,-0.00282,-0.00152,0
3257,3.200935,-0.134,-0.41,-3.107,-0.00352,-0.00268,-0.00208,0
3258,3.201926,-0.136,-0.398,-3.127,-0.00343,-0.00275,-0.00198,0
3259,3.202906,-0.133,-0.413,-3.123,-0.0035,-0.00266,-0.00184,0
3260,3.20388,-0.126,-0.397,-3.117,-0.00354,-0.00276,-0.00229,0
3261,3.204872,-0.118,-0.418,-3.145,-0.00337,-0.00268,-0.00243,0
3262,3.205863,-0.103,-0.423,-3.102,-0.00335,-0.00265,-0.00227,0
3263,3.206854,-0.138,-0.398,-3.153,-0.00344,-0.00277,-0.00244,0
3264,3.207834,-0.149,-0.405,-3.121,-0.00343,-0.00273,-0.00235,0
3265,3.208808,-0.139,-0.403,-3.106,-0.00341,-0.00275,-0.00259,0
3266,3.2098,-0.138,-0.404,-3.124,-0.00339,-0.00267,-0.00274,0
3267,3.210791,-0.132,-0.387,-3.115,-0.00342,-0.0026,-0.00184,0
3268,3.211782,-0.123,-0.412,-3.093,-0.00339,-0.00254,-0.00244,0
3269,3.212762,-0.133,-0.412,-3.127,-0.00326,-0.00273,-0.00222,0
3270,3.213736,-0.156,-0.414,-3.103,-0.00335,-0.00275,-0.00192,0
3271,3.214727,-0.154,-0.431,-3.132,-0.00331,-0.00272,-0.00225,0
3272,3.215718,-0.113,-0.418,-3.146,-0.00339,-0.00265,-0.00269,0
3273,3.216709,-0.16,-0.418,-3.143,-0.0034,-0.00294,-0.00228,0
3274,3.217689,-0.147,-0.427,-3.15,-0.0034,-0.0028,-0.00185,0
3275,3.218663,-0.168,-0.407,-3.168,-0.00322,-0.00281,-0.00198,0
3276,3.219655,-0.155,-0.402,-3.174,-0.00331,-0.00271,-0.00229,0
3277,3.220646,-0.155,-0.414,-3.152,-0.00331,-0.00274,-0.00237,0
3278,3.221637,-0.157,-0.403,-3.166,-0.00332,-0.00274,-0.00189,0
3279,3.222617,-0.147,-0.411,-3.122,-0.0033,-0.00277,-0.00203,0
3280,3.223591,-0.146,-0.422,-3.105,-0.00321,-0.00266,-0.00223,0
3281,3.224582,-0.138,-0.41,-3.113,-0.00322,-0.00264,-0.00214,0
3282,3.225573,-0.159,-0.399,-3.129,-0.00313,-0.00287,-0.00237,0
3283,3.226564,-0.156,-0.416,-3.119,-0.00317,-0.00302,-0.00192,0
3284,3.227544,-0.154,-0.404,-3.131,-0.00322,-0.0028,-0.0021,0
3285,3.228518,-0.155,-0.411,-3.153,-0.00322,-0.00285,-0.00244,0
3286,3.229509,-0.139,-0.396,-3.145,-0.00313,-0.00283,-0.00193,0
3287,3.2305,-0.137,-0.41,-3.12,-0.00319,-0.00286,-0.00189,0
3288,3.231491,-0.123,-0.398,-3.161,-0.00332,-0.00269,-0.00176,0
3289,3.232471,-0.143,-0.389,-3.129,-0.00321,-0.00289,-0.0016,0
3290,3.233445,-0.125,-0.39,-3.134,-0.00314,-0.0028,-0.00171,0
3291,3.234436,-0.11,-0.382,-3.098,-0.00309,-0.0028,-0.00206,0
3292,3.235427,-0.125,-0.382,-3.12,-0.00313,-0.00284,-0.00191,0
3293,3.236418,-0.134,-0.394,-3.125,-0.00317,-0.00287,-0.00175,0
3294,3.237398,-0.133,-0.402,-3.149,-0.00318,-0.00301,-0.00227,0
3295,3.238372,-0.144,-0.387,-3.144,-0.00312,-0.00303,-0.00167,0
3296,3.239363,-0.145,-0.41,-3.126,-0.00309,-0.00304,-0.00216,0
3297,3.240354,-0.139,-0.424,-3.113,-0.00306,-0.00295,-0.002,0
3298,3.241345,-0.15,-0.415,-3.094,-0.00326,-0.00287,-0.00168,0
3299,3.242325,-0.153,-0.405,-3.097,-0.00318,-0.00298,-0.00172,0
3300,3.243299,-0.137,-0.406,-3.102,-0.00318,-0.00294,-0.00198,0
3301,3.24429,-0.131,-0.39,-3.088,-0.00325,-0.00298,-0.00161,0
