count[times],Measured Time[s],Fx Value[N],Fy Value[N],Fz Value[N],Mx Value[Nm],My Value[Nm],Mz Value[Nm],Temp Value[degC]
3006,2.951044,-0.169,-0.339,-3.034,-0.00165,-0.00414,-0.00129,0
3007,2.952036,-0.189,-0.328,-2.998,-0.00156,-0.0043,-0.00102,0
3008,2.95301,-0.177,-0.349,-3.024,-0.00172,-0.00418,-0.00139,0
3009,2.954001,-0.174,-0.341,-3.01,-0.00172,-0.00418,-0.00177,0
3010,2.954992,-0.165,-0.315,-3.037,-0.0018,-0.00414,-0.00154,0
3011,2.955969,-0.172,-0.325,-3.065,-0.00156,-0.00422,-0.00136,0
3012,2.956943,-0.17,-0.357,-3.047,-0.00153,-0.00407,-0.00169,0
3013,2.957917,-0.187,-0.364,-3.047,-0.0015,-0.00412,-0.00157,0
3014,2.958908,-0.188,-0.336,-3.061,-0.00157,-0.00417,-0.00198,0
3015,2.959899,-0.186,-0.315,-3.022,-0.00169,-0.00412,-0.002,0
3016,2.960878,-0.154,-0.36,-3.057,-0.00154,-0.00414,-0.00159,0
3017,2.961852,-0.171,-0.337,-3.041,-0.00164,-0.00424,-0.00169,0
3018,2.962826,-0.161,-0.344,-3.012,-0.00175,-0.00423,-0.00148,0
3019,2.963817,-0.175,-0.353,-3.035,-0.0016,-0.00422,-0.00097,0
3020,2.964808,-0.149,-0.346,-3.016,-0.0016,-0.00402,-0.00145,0
3021,2.965787,-0.17,-0.331,-2.989,-0.00176,-0.00408,-0.00157,0
3022,2.966761,-0.168,-0.317,-3.016,-0.00169,-0.00416,-0.00186,0
3023,2.967735,-0.176,-0.317,-3.04,-0.00157,-0.00425,-0.00142,0
3024,2.968726,-0.171,-0.346,-3.037,-0.00159,-0.00427,-0.00163,0
3025,2.969717,-0.157,-0.359,-3.045,-0.00161,-0.00437,-0.00168,0
3026,2.970696,-0.187,-0.342,-3.034,-0.00165,-0.00437,-0.00133,0
3027,2.97167,-0.149,-0.34,-3.034,-0.0016,-0.00424,-0.00151,0
3028,2.972644,-0.152,-0.343,-3.029,-0.00151,-0.00416,-0.00115,0
3029,2.973635,-0.155,-0.337,-3.043,-0.0014,-0.0044,-0.00134,0
3030,2.974626,-0.157,-0.321,-3.055,-0.00158,-0.00427,-0.00069,0
3031,2.975605,-0.162,-0.324,-3.057,-0.00163,-0.00438,-0.0017,0
3032,2.976579,-0.186,-0.342,-3.004,-0.00166,-0.00433,-0.00132,0
3033,2.977553,-0.18,-0.354,-3.044,-0.00166,-0.00448,-0.00124,0
3034,2.978544,-0.176,-0.357,-3.027,-0.00153,-0.0045,-0.0011,0
3035,2.979535,-0.169,-0.344,-3.01,-0.00163,-0.00443,-0.00161,0
3036,2.980514,-0.163,-0.315,-3.024,-0.00166,-0.00441,-0.00112,0
3037,2.981488,-0.16,-0.354,-3.075,-0.0016,-0.0045,-0.00156,0
3038,2.982462,-0.181,-0.369,-3.03,-0.00163,-0.00447,-0.00116,0
3039,2.983453,-0.191,-0.349,-3.053,-0.00155,-0.00452,-0.00074,0
3040,2.984444,-0.165,-0.352,-3.015,-0.00159,-0.00456,-0.00105,0
3041,2.985424,-0.161,-0.356,-3.056,-0.00156,-0.00458,-0.00101,0
3042,2.986398,-0.157,-0.35,-3.055,-0.00153,-0.00442,-0.00077,0
3043,2.987372,-0.166,-0.353,-3.071,-0.00142,-0.00459,-0.00116,0
3044,2.988363,-0.168,-0.331,-3.039,-0.00166,-0.00467,-0.00071,0
3045,2.989354,-0.187,-0.368,-3.046,-0.00161,-0.00484,-0.00161,0
3046,2.990334,-0.184,-0.374,-3.06,-0.00156,-0.00488,-0.00141,0
3047,2.991308,-0.187,-0.382,-3.064,-0.00157,-0.00489,-0.00106,0
3048,2.992282,-0.181,-0.356,-3.056,-0.00158,-0.00468,-0.00121,0
3049,2.993273,-0.168,-0.359,-3.042,-0.00132,-0.00472,-0.00134,0
3050,2.994264,-0.176,-0.345,-3.017,-0.00144,-0.00471,-0.0014,0
3051,2.995244,-0.177,-0.368,-3.024,-0.0015,-0.00477,-0.00149,0
3052,2.996218,-0.186,-0.366,-3.037,-0.0014,-0.00482,-0.00158,0
3053,2.997192,-0.179,-0.385,-3.032,-0.00141,-0.00497,-0.00135,0
3054,2.998183,-0.166,-0.361,-3.084,-0.00154,-0.00491,-0.00101,0
3055,2.999174,-0.157,-0.355,-3.03,-0.0015,-0.00475,-0.00108,0
3056,3.000154,-0.149,-0.363,-3.027,-0.00143,-0.00475,-0.00106,0
3057,3.001128,-0.169,-0.349,-3.053,-0.00145,-0.00506,-0.00122,0
3058,3.002102,-0.168,-0.354,-3.033,-0.00139,-0.00487,-0.00122,0
3059,3.003093,-0.158,-0.363,-3.019,-0.00138,-0.00493,-0.00105,0
3060,3.004084,-0.166,-0.352,-2.994,-0.00134,-0.0049,-0.00097,0
3061,3.005066,-0.172,-0.372,-3.011,-0.00142,-0.00489,-0.00144,0
3062,3.00604,-0.177,-0.367,-3.025,-0.00145,-0.00503,-0.00111,0
3063,3.007014,-0.173,-0.374,-3.048,-0.00139,-0.00492,-0.00119,0
3064,3.008005,-0.185,-0.376,-3.028,-0.0012,-0.00508,-0.0012,0
3065,3.008996,-0.167,-0.355,-3.036,-0.00119,-0.00487,-0.00147,0
3066,3.009978,-0.183,-0.347,-3.041,-0.00121,-0.00489,-0.00134,0
3067,3.010952,-0.16,-0.368,-3.044,-0.00125,-0.00495,-0.00149,0
3068,3.011926,-0.163,-0.337,-3.016,-0.00122,-0.00505,-0.00145,0
3069,3.012917,-0.172,-0.374,-3.002,-0.0013,-0.00513,-0.00138,0
3070,3.013908,-0.174,-0.334,-3.022,-0.00137,-0.00512,-0.00117,0
3071,3.01489,-0.177,-0.367,-3.022,-0.00119,-0.00515,-0.00141,0
3072,3.015864,-0.176,-0.333,-3.015,-0.00115,-0.00522,-0.00146,0
3073,3.016838,-0.175,-0.344,-3.02,-0.00122,-0.0053,-0.00153,0
3074,3.017829,-0.187,-0.336,-2.99,-0.00132,-0.00522,-0.0015,0
3075,3.01882,-0.184,-0.33,-3.021,-0.0013,-0.00519,-0.00182,0
3076,3.019803,-0.183,-0.366,-3.004,-0.00135,-0.00514,-0.00144,0
3077,3.020777,-0.186,-0.365,-3.001,-0.00128,-0.00531,-0.0012,0
3078,3.021751,-0.158,-0.369,-2.995,-0.00132,-0.00512,-0.00124,0
3079,3.022742,-0.165,-0.36,-3.038,-0.00126,-0.00526,-0.00128,0
3080,3.023733,-0.188,-0.356,-3.032,-0.00129,-0.0053,-0.00143,0
3081,3.024716,-0.171,-0.345,-3.026,-0.0014,-0.0054,-0.00128,0
3082,3.02569,-0.171,-0.345,-3.004,-0.00139,-0.00537,-0.00125,0
3083,3.026664,-0.197,-0.363,-2.99,-0.00136,-0.00534,-0.00149,0
3084,3.027655,-0.206,-0.379,-3.045,-0.0015,-0.00548,-0.00134,0
3085,3.028646,-0.2,-0.368,-3.021,-0.00148,-0.00552,-0.00152,0
3086,3.029629,-0.185,-0.347,-3.025,-0.00155,-0.00542,-0.00189,0
3087,3.030603,-0.192,-0.374,-3.032,-0.0013,-0.00548,-0.00109,0
3088,3.031577,-0.181,-0.354,-3.021,-0.00146,-0.00551,-0.00103,0
3089,3.032568,-0.196,-0.351,-3.042,-0.00151,-0.00549,-0.0016,0
3090,3.033559,-0.194,-0.348,-3.012,-0.00159,-0.00542,-0.00147,0
3091,3.034543,-0.206,-0.342,-3.002,-0.00155,-0.00569,-0.00163,0
3092,3.035517,-0.192,-0.354,-3.05,-0.0015,-0.00556,-0.00103,0
3093,3.036491,-0.163,-0.372,-3.025,-0.0015,-0.00551,-0.00102,0
3094,3.037482,-0.169,-0.37,-3.016,-0.0015,-0.00563,-0.00108,0
3095,3.038473,-0.182,-0.378,-3.038,-0.00158,-0.0055,-0.00118,0
3096,3.039457,-0.194,-0.376,-3.031,-0.00146,-0.00556,-0.00137,0
3097,3.040431,-0.194,-0.368,-3.043,-0.00155,-0.00579,-0.00136,0
3098,3.041405,-0.212,-0.356,-3.06,-0.00152,-0.00571,-0.00151,0
3099,3.042396,-0.207,-0.355,-3.044,-0.00156,-0.00571,-0.00093,0
3100,3.043387,-0.223,-0.37,-3.026,-0.00163,-0.00576,-0.00113,0
3101,3.044371,-0.202,-0.363,-3.039,-0.0016,-0.00565,-0.00079,0
3102,3.045345,-0.21,-0.366,-3.046,-0.00153,-0.00568,-0.00086,0
3103,3.046319,-0.213,-0.376,-3.051,-0.00147,-0.00567,-0.00087,0
3104,3.04731,-0.218,-0.36,-3.059,-0.00152,-0.00571,-0.00153,0
3105,3.048301,-0.24,-0.364,-3.019,-0.00154,-0.0059,-0.00091,0
3106,3.049287,-0.219,-0.349,-3.027,-0.00164,-0.00574,-0.00101,0
3107,3.050261,-0.217,-0.371,-3.042,-0.00155,-0.00578,-0.00107,0
3108,3.051235,-0.219,-0.388,-3.027,-0.00147,-0.0057,-0.00147,0
3109,3.052226,-0.217,-0.355,-3.028,-0.00154,-0.00558,-0.00105,0
3110,3.053217,-0.211,-0.374,-3.017,-0.00145,-0.00568,-0.00104,0
3111,3.054203,-0.236,-0.382,-3.023,-0.0014,-0.00583,-0.00189,0
3112,3.055177,-0.217,-0.352,-3.036,-0.00149,-0.00573,-0.00169,0
3113,3.056151,-0.224,-0.369,-3.062,-0.00158,-0.00575,-0.00162,0
3114,3.057142,-0.22,-0.358,-3.031,-0.00141,-0.00568,-0.00167,0
3115,3.058133,-0.214,-0.367,-3.035,-0.00136,-0.00558,-0.00203,0
3116,3.05912,-0.207,-0.355,-3.006,-0.00131,-0.00571,-0.00157,0
3117,3.060112,-0.195,-0.372,-3.018,-0.00128,-0.00577,-0.00099,0
3118,3.061086,-0.186,-0.385,-3.045,-0.00124,-0.00563,-0.00094,0
3119,3.062077,-0.217,-0.376,-3.026,-0.00115,-0.00565,-0.00113,0
3120,3.063068,-0.224,-0.376,-2.973,-0.00132,-0.00577,-0.00121,0
3121,3.064056,-0.226,-0.379,-3.005,-0.00137,-0.0058,-0.0009,0
3122,3.065048,-0.193,-0.385,-3.041,-0.00129,-0.00577,-0.00059,0
3123,3.066022,-0.192,-0.371,-3.037,-0.00113,-0.00567,-0.00074,0
3124,3.067013,-0.211,-0.365,-3.016,-0.00131,-0.00578,-0.00106,0
3125,3.068004,-0.211,-0.334,-3.016,-0.00126,-0.00588,-0.00044,0
3126,3.068994,-0.205,-0.35,-2.997,-0.00125,-0.00589,-0.00087,0
3127,3.069986,-0.188,-0.378,-3.026,-0.00109,-0.00573,-0.00103,0
3128,3.07096,-0.192,-0.35,-3.01,-0.00128,-0.00575,-0.00087,0
3129,3.071951,-0.198,-0.357,-2.996,-0.00141,-0.00574,-0.00059,0
3130,3.072942,-0.174,-0.372,-3.031,-0.0012,-0.00554,-0.00094,0
3131,3.073933,-0.208,-0.363,-3.021,-0.00119,-0.00562,-0.00061,0
3132,3.074907,-0.185,-0.372,-3.032,-0.00119,-0.00553,-0.00101,0
3133,3.075881,-0.196,-0.368,-3.043,-0.00103,-0.00571,-0.00124,0
3134,3.076872,-0.186,-0.371,-3.042,-0.00108,-0.00551,-0.00064,0
3135,3.077863,-0.195,-0.378,-3.012,-0.00114,-0.00575,-0.00086,0
3136,3.078856,-0.195,-0.372,-3.022,-0.00109,-0.00576,-0.00067,0
3137,3.07983,-0.202,-0.391,-3.008,-0.0013,-0.00565,-0.00107,0
3138,3.080804,-0.196,-0.385,-3.044,-0.00124,-0.00567,-0.00062,0
3139,3.081795,-0.198,-0.368,-3.039,-0.00125,-0.00562,-0.0008,0
3140,3.082786,-0.194,-0.372,-3.013,-0.00118,-0.00562,-0.00099,0
3141,3.08376,-0.21,-0.351,-3.008,-0.00133,-0.00566,-0.00083,0
3142,3.084734,-0.194,-0.354,-3.01,-0.00149,-0.00577,-0.00088,0
3143,3.085708,-0.204,-0.376,-3.009,-0.00129,-0.00585,-0.00045,0
3144,3.086699,-0.181,-0.365,-3.012,-0.00121,-0.00578,-0.00099,0
3145,3.08769,-0.168,-0.348,-3.027,-0.00124,-0.00567,-0.00061,0
3146,3.088664,-0.174,-0.366,-3.031,-0.0013,-0.00572,-0.00058,0
3147,3.089638,-0.18,-0.378,-3.023,-0.00128,-0.00564,-0.00071,0
3148,3.090612,-0.176,-0.38,-3.001,-0.0014,-0.0058,-0.0003,0
3149,3.091603,-0.167,-0.365,-2.989,-0.00159,-0.00574,-0.00052,0
3150,3.092594,-0.165,-0.375,-2.988,-0.00135,-0.00571,-0.00062,0
3151,3.093568,-0.165,-0.36,-3.026,-0.00134,-0.00566,-0.00084,0
3152,3.094542,-0.154,-0.379,-3.011,-0.00139,-0.00573,-0.00113,0
3153,3.095516,-0.166,-0.365,-2.986,-0.00156,-0.00576,-0.00085,0
3154,3.096507,-0.161,-0.365,-3.013,-0.00151,-0.00574,-0.00115,0
3155,3.097498,-0.154,-0.378,-3.006,-0.00143,-0.00597,-0.00072,0
3156,3.098472,-0.139,-0.395,-3.008,-0.00142,-0.00603,-0.00108,0
3157,3.099446,-0.133,-0.378,-3.021,-0.00144,-0.00606,-0.00078,0
3158,3.10042,-0.141,-0.388,-3.004,-0.00142,-0.0062,-0.00036,0
3159,3.101411,-0.118,-0.379,-3.011,-0.00161,-0.0065,-0.00125,0
3160,3.102402,-0.125,-0.41,-3.021,-0.00138,-0.00683,-0.00125,0
3161,3.103376,-0.135,-0.407,-3.036,-0.00146,-0.00661,-0.00148,0
3162,3.10435,-0.181,-0.395,-3,-0.00147,-0.00642,-0.00133,0
3163,3.105324,-0.152,-0.389,-2.975,-0.00142,-0.00649,-0.00155,0
3164,3.106315,-0.175,-0.391,-3.013,-0.00141,-0.00665,-0.0017,0
3165,3.107306,-0.167,-0.371,-3.02,-0.00146,-0.00673,-0.00168,0
3166,3.10828,-0.146,-0.367,-3.028,-0.00151,-0.00664,-0.00208,0
3167,3.109254,-0.151,-0.356,-3.032,-0.00148,-0.00672,-0.00223,0
3168,3.110228,-0.14,-0.36,-3.042,-0.00149,-0.00686,-0.00205,0
3169,3.111219,-0.153,-0.395,-3.052,-0.00131,-0.00692,-0.0019,0
3170,3.11221,-0.177,-0.406,-3.003,-0.00125,-0.00694,-0.0021,0
3171,3.113184,-0.173,-0.407,-3.038,-0.00148,-0.0071,-0.00194,0
3172,3.114158,-0.191,-0.404,-3.056,-0.00132,-0.00712,-0.00262,0
3173,3.115132,-0.21,-0.407,-3.021,-0.0014,-0.00703,-0.00216,0
3174,3.116123,-0.199,-0.381,-3.027,-0.00149,-0.00701,-0.0022,0
3175,3.117114,-0.163,-0.366,-3.011,-0.0014,-0.00703,-0.00241,0
3176,3.118088,-0.199,-0.393,-3.019,-0.00145,-0.00691,-0.00217,0
3177,3.119062,-0.191,-0.379,-3.052,-0.00151,-0.00697,-0.00255,0
3178,3.120036,-0.194,-0.381,-3.047,-0.0015,-0.00706,-0.00191,0
3179,3.121027,-0.194,-0.398,-3.021,-0.00159,-0.00714,-0.00217,0
3180,3.122018,-0.2,-0.409,-3,-0.00161,-0.00698,-0.00234,0
3181,3.122992,-0.171,-0.396,-3.016,-0.00144,-0.00704,-0.00223,0
3182,3.123966,-0.204,-0.398,-2.999,-0.00146,-0.00708,-0.00247,0
3183,3.12494,-0.208,-0.397,-3.018,-0.00155,-0.0071,-0.00225,0
3184,3.125931,-0.208,-0.406,-3.021,-0.00154,-0.00704,-0.00207,0
3185,3.126922,-0.203,-0.412,-3.008,-0.00148,-0.00714,-0.002,0
3186,3.127896,-0.193,-0.411,-3.056,-0.00147,-0.00728,-0.00255,0
3187,3.12887,-0.214,-0.412,-3.03,-0.00158,-0.00714,-0.00203,0
3188,3.129844,-0.211,-0.415,-2.992,-0.0014,-0.00717,-0.00247,0
3189,3.130835,-0.228,-0.399,-3.007,-0.0015,-0.00719,-0.00168,0
3190,3.131826,-0.239,-0.391,-3.015,-0.00144,-0.00733,-0.00194,0
3191,3.1328,-0.223,-0.378,-3.009,-0.00142,-0.00719,-0.00202,0
3192,3.133774,-0.213,-0.382,-3,-0.00139,-0.00726,-0.0021,0
3193,3.134748,-0.227,-0.389,-3.006,-0.00144,-0.00716,-0.00251,0
3194,3.135739,-0.207,-0.381,-2.978,-0.00137,-0.00735,-0.00229,0
3195,3.13673,-0.211,-0.379,-2.998,-0.00147,-0.00734,-0.00192,0
3196,3.137723,-0.221,-0.357,-2.986,-0.00144,-0.0073,-0.00228,0
3197,3.138697,-0.211,-0.364,-3.018,-0.00158,-0.00726,-0.00158,0
3198,3.139671,-0.202,-0.385,-3.014,-0.0014,-0.00726,-0.00249,0
3199,3.140662,-0.205,-0.38,-3.024,-0.00144,-0.00749,-0.00191,0
3200,3.141653,-0.217,-0.369,-3.025,-0.00145,-0.00744,-0.00169,0
3201,3.142627,-0.235,-0.363,-3.016,-0.00146,-0.00733,-0.00155,0
3202,3.143601,-0.236,-0.351,-3.03,-0.0016,-0.00744,-0.0016,0
3203,3.144575,-0.223,-0.35,-3.01,-0.00141,-0.00748,-0.00115,0
3204,3.145566,-0.223,-0.388,-3.051,-0.00141,-0.00744,-0.00157,0
3205,3.146557,-0.211,-0.381,-3.017,-0.0015,-0.00737,-0.00167,0
3206,3.147531,-0.214,-0.384,-3.066,-0.00147,-0.00743,-0.00142,0
3207,3.148505,-0.221,-0.381,-3.013,-0.00149,-0.00751,-0.00177,0
3208,3.149479,-0.21,-0.37,-3.012,-0.00152,-0.00737,-0.00121,0
3209,3.15047,-0.233,-0.369,-3.017,-0.00151,-0.00766,-0.00178,0
3210,3.151461,-0.26,-0.393,-3.025,-0.0014,-0.00763,-0.00138,0
3211,3.152435,-0.253,-0.393,-3.029,-0.00143,-0.00761,-0.00159,0
3212,3.153409,-0.21,-0.387,-3.031,-0.00133,-0.00733,-0.00158,0
3213,3.154383,-0.211,-0.356,-3.015,-0.00143,-0.00734,-0.00153,0
3214,3.155374,-0.207,-0.356,-3.02,-0.00145,-0.00734,-0.00152,0
3215,3.156365,-0.212,-0.372,-3.013,-0.00141,-0.00731,-0.00122,0
3216,3.157339,-0.224,-0.377,-3.006,-0.00144,-0.00731,-0.00103,0
3217,3.158313,-0.213,-0.373,-3.003,-0.0013,-0.00727,-0.00175,0
3218,3.159287,-0.215,-0.365,-3.02,-0.00124,-0.00721,-0.00101,0
3219,3.160278,-0.226,-0.371,-3.023,-0.00123,-0.00731,-0.00129,0
3220,3.161269,-0.196,-0.384,-3.018,-0.00131,-0.00726,-0.00128,0
3221,3.162243,-0.228,-0.388,-3.016,-0.0013,-0.00719,-0.00162,0
3222,3.163217,-0.234,-0.384,-3.045,-0.0012,-0.0071,-0.00148,0
3223,3.164191,-0.23,-0.388,-3.014,-0.00127,-0.00712,-0.00169,0
3224,3.165182,-0.237,-0.392,-2.995,-0.00136,-0.00726,-0.0015,0
3225,3.166173,-0.213,-0.38,-2.998,-0.00122,-0.00724,-0.00124,0
3226,3.167147,-0.219,-0.348,-3.023,-0.0014,-0.00715,-0.00121,0
3227,3.168121,-0.224,-0.372,-3.015,-0.00123,-0.00703,-0.00083,0
3228,3.169095,-0.217,-0.377,-3.026,-0.00124,-0.00709,-0.00107,0
3229,3.170086,-0.216,-0.374,-3.034,-0.0011,-0.00707,-0.00177,0
3230,3.171077,-0.205,-0.374,-3.037,-0.00102,-0.00713,-0.00132,0
3231,3.172051,-0.219,-0.364,-3.021,-0.00102,-0.0072,-0.00166,0
3232,3.173025,-0.207,-0.38,-3.007,-0.00109,-0.00704,-0.00122,0
3233,3.173999,-0.197,-0.383,-3.063,-0.00105,-0.007,-0.00113,0
3234,3.17499,-0.22,-0.387,-3.032,-0.00104,-0.00692,-0.00086,0
3235,3.175981,-0.211,-0.386,-3.011,-0.00106,-0.00687,-0.00124,0
3236,3.176955,-0.221,-0.366,-3.048,-0.00119,-0.00696,-0.0012,0
3237,3.177929,-0.21,-0.363,-3.039,-0.00114,-0.007,-0.00169,0
3238,3.178903,-0.207,-0.373,-3.017,-0.00101,-0.00702,-0.0016,0
3239,3.179894,-0.206,-0.356,-3.04,-0.00117,-0.0069,-0.00172,0
3240,3.180885,-0.217,-0.372,-3.034,-0.00115,-0.00705,-0.00177,0
3241,3.181859,-0.218,-0.373,-3.025,-0.00112,-0.0071,-0.00182,0
3242,3.182833,-0.211,-0.383,-3.02,-0.00105,-0.00701,-0.00186,0
3243,3.183807,-0.235,-0.372,-3.054,-0.00119,-0.00712,-0.00196,0
3244,3.184798,-0.218,-0.357,-3.037,-0.00111,-0.00688,-0.00223,0
3245,3.185789,-0.197,-0.36,-3.016,-0.00112,-0.00686,-0.00176,0
3246,3.186763,-0.219,-0.39,-3.005,-0.00106,-0.00702,-0.00237,0
3247,3.187737,-0.207,-0.378,-3.007,-0.00116,-0.00685,-0.00192,0
3248,3.188711,-0.221,-0.378,-3.034,-0.00087,-0.00703,-0.00191,0
3249,3.189702,-0.228,-0.362,-3.042,-0.00107,-0.00692,-0.0024,0
3250,3.190693,-0.212,-0.375,-3.043,-0.00119,-0.00698,-0.00202,0
3251,3.191667,-0.207,-0.401,-3.025,-0.00118,-0.00685,-0.00273,0
3252,3.192641,-0.203,-0.374,-3.031,-0.00116,-0.00702,-0.00227,0
3253,3.193615,-0.212,-0.386,-3.047,-0.00113,-0.0071,-0.00204,0
3254,3.194606,-0.214,-0.402,-3.016,-0.0012,-0.0071,-0.00207,0
3255,3.195597,-0.196,-0.407,-3.054,-0.00102,-0.00703,-0.00259,0
3256,3.196571,-0.219,-0.38,-3.047,-0.00104,-0.00696,-0.00249,0
3257,3.197545,-0.231,-0.393,-3.044,-0.00099,-0.00708,-0.00307,0
3258,3.198519,-0.227,-0.389,-3.031,-0.00118,-0.00703,-0.00254,0
3259,3.19951,-0.225,-0.379,-3.044,-0.00113,-0.00731,-0.00248,0
3260,3.200501,-0.235,-0.374,-3.034,-0.00128,-0.00719,-0.00241,0
3261,3.201475,-0.22,-0.375,-3.04,-0.00117,-0.00712,-0.00215,0
3262,3.202449,-0.235,-0.383,-3.059,-0.00115,-0.00706,-0.00231,0
3263,3.203423,-0.186,-0.382,-3.024,-0.00122,-0.00697,-0.00265,0
3264,3.204414,-0.223,-0.39,-3.035,-0.00123,-0.00717,-0.00247,0
3265,3.205405,-0.217,-0.378,-3.05,-0.00119,-0.00709,-0.00286,0
3266,3.206379,-0.208,-0.36,-3.044,-0.00117,-0.00716,-0.00226,0
3267,3.207353,-0.203,-0.379,-3.044,-0.00106,-0.0071,-0.00242,0
3268,3.208327,-0.213,-0.399,-3.062,-0.00117,-0.0071,-0.00245,0
3269,3.209318,-0.196,-0.372,-3.03,-0.00106,-0.00708,-0.00238,0
3270,3.210309,-0.22,-0.377,-3.04,-0.00123,-0.00719,-0.00215,0
3271,3.211283,-0.218,-0.388,-3.04,-0.00099,-0.00721,-0.0022,0
3272,3.212257,-0.23,-0.387,-3.05,-0.00102,-0.00727,-0.00236,0
3273,3.213231,-0.2,-0.378,-3.029,-0.00105,-0.00712,-0.00177,0
3274,3.214222,-0.204,-0.379,-3.005,-0.00129,-0.00697,-0.00235,0
3275,3.215213,-0.197,-0.374,-3.03,-0.00112,-0.00701,-0.00148,0
3276,3.216187,-0.207,-0.373,-3.066,-0.00117,-0.00713,-0.00186,0
3277,3.217161,-0.205,-0.357,-3.036,-0.00103,-0.00712,-0.0022,0
3278,3.218135,-0.209,-0.372,-3.036,-0.00112,-0.00712,-0.00263,0
3279,3.219126,-0.2,-0.369,-3.038,-0.0013,-0.00707,-0.00162,0
3280,3.220117,-0.216,-0.375,-3.051,-0.00115,-0.00698,-0.0015,0
3281,3.221091,-0.208,-0.389,-3.051,-0.00098,-0.00696,-0.00142,0
3282,3.222065,-0.209,-0.376,-3.086,-0.00115,-0.00703,-0.00152,0
3283,3.223039,-0.203,-0.355,-3.034,-0.00117,-0.00708,-0.00173,0
3284,3.22403,-0.2,-0.372,-3.039,-0.00103,-0.00709,-0.00154,0
3285,3.225021,-0.19,-0.367,-3.065,-0.00113,-0.00699,-0.0013,0
3286,3.225995,-0.181,-0.366,-3.071,-0.00109,-0.007,-0.00112,0
3287,3.226969,-0.197,-0.362,-3.066,-0.00115,-0.00702,-0.00143,0
3288,3.227943,-0.212,-0.36,-3.022,-0.00101,-0.00695,-0.00104,0
3289,3.228934,-0.202,-0.365,-3.045,-0.00108,-0.00694,-0.00102,0
3290,3.229925,-0.207,-0.348,-3.038,-0.00105,-0.00693,-0.00106,0
3291,3.230899,-0.194,-0.376,-3.053,-0.00105,-0.00694,-0.00113,0
3292,3.231873,-0.204,-0.345,-2.997,-0.00099,-0.00709,-0.00117,0
3293,3.232865,-0.172,-0.338,-3.048,-0.00111,-0.00714,-0.00112,0
3294,3.233856,-0.179,-0.357,-3.065,-0.00098,-0.00697,-0.00095,0
3295,3.234847,-0.206,-0.371,-3.056,-0.00099,-0.00705,-0.00136,0
3296,3.235821,-0.195,-0.356,-3.069,-0.00108,-0.00685,-0.00142,0
3297,3.236795,-0.183,-0.355,-3.051,-0.00102,-0.00701,-0.00138,0
3298,3.237769,-0.2,-0.377,-3.044,-0.00098,-0.00703,-0.00076,0
3299,3.23876,-0.205,-0.379,-3.028,-0.00086,-0.007,-0.00112,0
3300,3.239751,-0.196,-0.355,-3.037,-0.001,-0.00701,-0.00135,0
3301,3.240725,-0.192,-0.376,-3.062,-0.00105,-0.00708,-0.00116,0
3302,3.241699,-0.19,-0.349,-3.069,-0.00112,-0.00705,-0.00077,0
3303,3.242673,-0.204,-0.369,-3.026,-0.0011,-0.00706,-0.00153,0
3304,3.243664,-0.198,-0.386,-3.062,-0.00096,-0.00709,-0.00141,0
3305,3.244655,-0.189,-0.378,-3.055,-0.00104,-0.00703,-0.00099,0
3306,3.245629,-0.199,-0.365,-3.055,-0.00104,-0.00707,-0.00096,0
3307,3.246603,-0.208,-0.366,-3.046,-0.00101,-0.00709,-0.00098,0
3308,3.247577,-0.18,-0.357,-3.069,-0.00115,-0.00692,-0.00133,0
3309,3.248568,-0.193,-0.383,-3.048,-0.00114,-0.00703,-0.00156,0
3310,3.249559,-0.189,-0.358,-3.052,-0.00106,-0.007,-0.00141,0
3311,3.250533,-0.217,-0.361,-3.048,-0.00105,-0.00708,-0.00152,0
3312,3.251507,-0.192,-0.382,-3.034,-0.00106,-0.00705,-0.00175,0
3313,3.252481,-0.187,-0.401,-3.048,-0.00111,-0.00707,-0.00158,0
3314,3.253472,-0.228,-0.371,-3.029,-0.00112,-0.0073,-0.00191,0
3315,3.254463,-0.203,-0.359,-3.053,-0.00121,-0.00719,-0.00178,0
3316,3.255437,-0.205,-0.356,-3.054,-0.00115,-0.00713,-0.00145,0
3317,3.256411,-0.205,-0.374,-3.045,-0.00105,-0.00707,-0.00173,0
3318,3.257385,-0.212,-0.398,-3.048,-0.00115,-0.00722,-0.00146,0
3319,3.258376,-0.201,-0.379,-3.063,-0.00133,-0.00713,-0.00174,0
3320,3.259367,-0.212,-0.37,-3.058,-0.00125,-0.00718,-0.00196,0
3321,3.260341,-0.214,-0.386,-3.071,-0.00121,-0.00731,-0.00191,0
3322,3.261315,-0.215,-0.375,-3.067,-0.00128,-0.00723,-0.00253,0
3323,3.262289,-0.196,-0.39,-3.039,-0.00129,-0.00727,-0.00231,0
3324,3.26328,-0.195,-0.386,-3.009,-0.00127,-0.00724,-0.0022,0
3325,3.264271,-0.195,-0.386,-3.025,-0.00115,-0.00723,-0.00232,0
3326,3.265245,-0.192,-0.386,-3.042,-0.00129,-0.00707,-0.00249,0
3327,3.266219,-0.186,-0.41,-3.073,-0.00131,-0.00726,-0.002,0
3328,3.267193,-0.185,-0.403,-3.045,-0.0012,-0.00718,-0.00242,0
3329,3.268184,-0.181,-0.393,-3.073,-0.00126,-0.0072,-0.00229,0
